personid,sex,birthday,ethnicity
137028,0,1942-02-28 0:00,1
251125,0,1932-05-14 0:00,1
55465,0,1961-12-19 0:00,1
111650,1,1970-04-30 0:00,1
115345,0,1999-03-04 0:00,1
50477,1,1969-09-07 0:00,1
335712,0,1971-07-11 0:00,1
355355,0,1942-11-27 0:00,1
93884,1,1929-10-14 0:00,1
347839,1,1966-02-09 0:00,1
313917,1,1997-12-23 0:00,1
152030,1,1994-12-19 0:00,1
262603,0,1949-03-22 0:00,1
366398,0,1926-08-21 0:00,1
301951,1,1992-11-28 0:00,1
200464,0,1968-11-08 0:00,1
186537,1,1971-12-27 0:00,1
7552,1,1997-12-19 0:00,1
341911,1,1994-04-21 0:00,1
97722,0,1946-02-17 0:00,1
1500,0,1947-12-10 0:00,1
159805,0,1963-01-31 0:00,1
324740,0,1965-08-30 0:00,1
6081,0,1963-01-09 0:00,1
116369,0,1961-05-13 0:00,1
368724,0,1997-02-03 0:00,1
166514,0,1959-04-09 0:00,1
293891,1,1976-01-28 0:00,1
34270,0,1994-03-14 0:00,1
2426,1,1975-05-07 0:00,1
34576,1,1956-03-11 0:00,1
119859,0,1925-09-21 0:00,1
275702,1,1924-06-18 0:00,1
204103,0,1956-08-24 0:00,1
249897,0,1935-04-10 0:00,1
364983,1,1967-01-10 0:00,1
42182,0,1962-06-24 0:00,1
302839,1,1934-06-11 0:00,1
59334,0,1971-02-18 0:00,1
255394,1,1985-08-29 0:00,1
131068,0,1976-12-27 0:00,1
270410,0,1969-04-03 0:00,1
285204,1,1921-11-10 0:00,1
59411,1,1952-09-25 0:00,1
304653,1,1957-01-02 0:00,1
204694,1,1949-05-30 0:00,1
307113,1,1975-05-27 0:00,1
297538,0,1964-04-20 0:00,1
86180,0,1973-03-16 0:00,1
9570,1,2008-09-11 0:00,1
148759,0,1973-08-07 0:00,1
33528,0,1929-01-28 0:00,1
278222,1,1969-03-14 0:00,1
222176,1,1935-07-15 0:00,1
79488,0,1963-01-08 0:00,1
66174,0,1966-09-05 0:00,1
76013,1,1964-12-02 0:00,1
86304,0,1943-11-02 0:00,1
277829,0,1971-06-19 0:00,0
324894,0,1944-11-28 0:00,1
287007,0,1977-07-21 0:00,1
314601,1,1986-06-21 0:00,1
359307,0,1966-10-27 0:00,1
162550,1,1978-10-20 0:00,1
126645,1,1992-04-25 0:00,1
270155,1,1953-10-06 0:00,1
351032,1,1961-06-22 0:00,1
41733,0,1942-11-07 0:00,1
149919,1,1985-02-16 0:00,1
39361,1,2001-08-19 0:00,1
166231,0,1968-05-21 0:00,1
49519,1,1964-02-15 0:00,1
96202,1,1950-06-10 0:00,1
29239,1,1969-01-31 0:00,1
9934,1,1950-11-17 0:00,1
349756,0,1932-06-05 0:00,1
300364,0,1948-09-07 0:00,1
360316,1,1963-03-09 0:00,1
224109,0,1987-12-10 0:00,1
355863,0,1965-01-21 0:00,1
68215,0,1983-08-28 0:00,1
271530,0,1960-02-17 0:00,1
4982,0,1948-10-31 0:00,1
6325,1,1977-01-21 0:00,1
297555,1,1996-01-18 0:00,1
65130,1,1987-05-23 0:00,1
281479,1,1957-11-19 0:00,1
265548,1,1965-07-31 0:00,1
87176,0,1942-12-04 0:00,1
203336,0,1948-10-30 0:00,1
184495,1,1972-04-03 0:00,1
313843,0,1957-07-26 0:00,1
222443,1,1998-03-30 0:00,1
338033,0,1967-08-08 0:00,1
14579,1,1954-10-31 0:00,1
344492,1,1938-02-14 0:00,1
324332,0,1957-09-18 0:00,1
179398,0,1930-02-18 0:00,1
83518,0,1960-07-05 0:00,1
94573,0,1977-10-28 0:00,1
201358,1,1972-10-10 0:00,1
8755,1,1953-07-28 0:00,1
264611,0,1963-10-29 0:00,1
225893,0,1976-10-12 0:00,1
47479,1,1980-07-07 0:00,1
111543,0,1936-10-11 0:00,1
120635,0,1971-01-18 0:00,1
229420,1,1939-02-22 0:00,1
267855,1,1951-01-25 0:00,1
118570,0,1966-10-08 0:00,1
76135,0,1939-01-07 0:00,1
278028,0,1957-04-06 0:00,1
240119,1,1965-10-26 0:00,1
18771,0,1973-10-30 0:00,1
151883,1,1955-04-08 0:00,1
296581,1,1968-09-25 0:00,1
310967,0,1986-12-27 0:00,1
223964,0,1944-06-14 0:00,1
3092,1,1960-04-03 0:00,1
6326,1,1955-10-23 0:00,1
66146,0,1970-04-05 0:00,1
274321,1,1975-02-01 0:00,1
19085,1,1977-06-29 0:00,1
150613,1,1951-11-22 0:00,1
24357,0,1974-01-31 0:00,1
131102,1,1927-10-31 0:00,1
280294,1,1941-04-19 0:00,1
222584,1,1956-01-09 0:00,1
7338,0,1934-10-03 0:00,1
351783,0,1984-06-27 0:00,1
293299,0,1965-02-28 0:00,1
288992,0,1947-11-14 0:00,1
223789,1,1938-03-05 0:00,1
21160,0,1961-11-01 0:00,1
344518,0,1955-04-06 0:00,1
109228,1,1974-02-15 0:00,1
227673,0,2008-04-06 0:00,1
336407,1,1960-09-02 0:00,1
148969,0,1935-09-10 0:00,1
293972,1,1944-07-27 0:00,1
116957,0,1964-10-28 0:00,1
253317,0,1935-08-03 0:00,1
218780,0,1953-10-11 0:00,1
101222,0,1963-11-18 0:00,1
327589,1,1981-04-16 0:00,1
121559,0,1931-08-24 0:00,1
53759,0,1961-07-06 0:00,1
85104,1,1949-12-23 0:00,1
33348,0,1950-08-31 0:00,1
28301,0,1960-08-25 0:00,1
256655,0,1934-03-12 0:00,1
99519,1,1948-06-19 0:00,1
72499,0,1954-09-16 0:00,1
72804,1,1954-03-13 0:00,1
290049,1,1976-07-10 0:00,1
90643,1,1934-06-02 0:00,1
348448,1,1952-10-24 0:00,1
178082,0,1968-03-23 0:00,1
65335,1,1966-01-11 0:00,1
235113,0,1940-03-15 0:00,1
283991,0,1954-08-17 0:00,1
81786,1,1988-04-19 0:00,1
45869,0,1970-02-25 0:00,1
259962,1,1948-03-05 0:00,1
251358,1,1993-01-19 0:00,1
31940,0,1949-09-05 0:00,1
257367,0,1995-03-04 0:00,1
183517,1,1943-10-29 0:00,1
166431,0,1943-04-13 0:00,1
308195,1,1996-01-01 0:00,1
253185,1,1945-03-25 0:00,1
349292,0,1978-03-07 0:00,1
194132,1,1971-01-03 0:00,1
304371,0,1949-03-10 0:00,1
228213,1,1958-12-20 0:00,1
357923,0,1974-01-14 0:00,1
120566,0,1949-08-20 0:00,1
329124,0,1958-07-29 0:00,1
47184,0,1948-09-28 0:00,1
233965,1,1989-04-26 0:00,1
86322,1,1968-08-13 0:00,1
140679,1,1978-08-11 0:00,1
229391,0,1974-07-05 0:00,1
116447,1,1946-04-26 0:00,1
121802,0,1943-12-25 0:00,1
60436,0,1948-12-09 0:00,1
3003,1,1953-09-04 0:00,1
225371,0,1979-11-11 0:00,1
120997,0,1951-11-12 0:00,1
16863,0,1971-02-19 0:00,1
39399,1,1975-12-01 0:00,1
242461,1,1959-07-12 0:00,1
226425,1,1969-06-02 0:00,1
206017,1,1954-04-17 0:00,1
284393,0,1957-06-05 0:00,1
65183,0,1962-11-17 0:00,1
122588,1,1960-06-14 0:00,1
324429,1,1952-06-05 0:00,1
296872,0,1926-12-17 0:00,1
349857,1,1962-11-23 0:00,1
315139,1,1958-04-04 0:00,1
292163,0,1959-07-24 0:00,1
310817,0,1961-06-16 0:00,1
4715,1,1935-12-21 0:00,1
205927,0,1945-03-19 0:00,1
268847,0,1972-02-02 0:00,1
28719,1,1998-01-27 0:00,1
265783,1,1957-08-28 0:00,1
117878,0,1957-01-29 0:00,1
69641,0,1960-02-08 0:00,1
63176,1,1939-04-12 0:00,1
369011,0,1980-11-12 0:00,1
326273,1,1937-10-08 0:00,1
287787,1,1965-09-24 0:00,1
294487,1,1980-03-27 0:00,1
33620,1,1976-03-26 0:00,1
171591,1,2007-10-31 0:00,1
240902,0,1955-03-17 0:00,1
172130,1,1961-10-29 0:00,1
1818,0,1940-01-04 0:00,1
277980,1,1981-06-17 0:00,1
161994,1,1965-04-28 0:00,1
88527,0,1936-01-10 0:00,1
366613,1,1976-10-15 0:00,1
359663,0,1945-07-14 0:00,1
15515,1,1971-06-11 0:00,1
3712,0,1986-07-02 0:00,1
186093,0,1975-12-01 0:00,1
17380,0,1977-11-09 0:00,1
286300,1,1983-01-08 0:00,1
284200,0,1966-08-11 0:00,1
41634,0,1959-01-21 0:00,1
2643,1,1971-03-06 0:00,1
300305,0,1955-07-01 0:00,1
224714,1,1932-11-19 0:00,1
28054,0,1955-02-05 0:00,1
300031,0,1960-06-22 0:00,1
103303,0,1992-01-23 0:00,1
147563,0,2008-10-02 0:00,1
152084,0,1960-12-18 0:00,1
87412,1,1963-12-20 0:00,1
246637,1,1992-03-31 0:00,1
295234,1,1948-09-08 0:00,1
53872,0,1949-10-10 0:00,1
354635,1,1970-12-24 0:00,1
118349,1,1960-11-03 0:00,1
310791,1,1962-04-03 0:00,1
290101,0,1923-03-09 0:00,1
26306,1,1966-04-12 0:00,1
348382,0,1936-04-04 0:00,1
262301,1,1962-10-26 0:00,1
130691,0,1993-07-28 0:00,1
223591,1,1996-05-16 0:00,1
160343,0,1959-06-02 0:00,1
112470,1,1939-04-07 0:00,1
154234,1,1986-04-11 0:00,1
30441,0,1975-07-09 0:00,1
124029,0,1955-09-09 0:00,1
148526,1,1973-08-17 0:00,1
34346,0,1960-08-28 0:00,1
289711,0,1941-07-12 0:00,1
330711,0,1966-01-20 0:00,1
300487,1,1949-02-21 0:00,1
276702,1,1964-05-27 0:00,1
57376,1,1980-08-08 0:00,1
306983,1,1937-01-15 0:00,1
331491,1,1966-11-30 0:00,1
282584,0,1965-09-02 0:00,1
198520,0,1934-12-28 0:00,1
155389,1,1955-11-16 0:00,1
101073,0,1941-06-02 0:00,1
161834,1,2010-09-23 0:00,1
206502,0,1972-04-24 0:00,1
313447,1,1987-08-02 0:00,1
207443,1,1927-10-30 0:00,1
116994,0,1961-09-25 0:00,1
110129,1,1966-02-04 0:00,1
81105,0,1969-09-08 0:00,1
92168,0,1940-02-09 0:00,1
89295,0,1970-03-26 0:00,1
253971,0,1955-04-02 0:00,1
189637,0,1943-10-17 0:00,1
300579,0,1933-04-15 0:00,1
180905,0,1937-08-06 0:00,1
2537,0,1991-08-19 0:00,1
328608,0,1965-10-19 0:00,1
143651,0,1988-10-08 0:00,1
256024,1,1976-05-25 0:00,1
353486,1,1946-11-28 0:00,1
15064,0,1984-01-12 0:00,1
288641,0,1984-06-15 0:00,1
191791,0,1971-11-29 0:00,1
158491,0,1968-04-20 0:00,1
120259,0,1957-03-18 0:00,1
42686,1,1968-06-23 0:00,1
222824,1,1938-08-16 0:00,1
110666,1,2006-01-31 0:00,1
75292,1,1995-04-17 0:00,1
54689,1,1957-06-20 0:00,1
281376,1,1913-02-25 0:00,1
360287,0,1932-03-15 0:00,1
1679,0,1937-10-10 0:00,1
256074,0,1967-07-14 0:00,1
139055,0,1952-06-05 0:00,1
87937,0,1974-03-12 0:00,1
266342,1,2001-06-26 0:00,1
193787,0,1949-10-01 0:00,1
120352,0,1961-09-20 0:00,1
347108,1,1936-02-09 0:00,1
252593,0,1947-12-08 0:00,1
245611,0,1965-08-17 0:00,1
257300,0,1936-05-08 0:00,1
236811,0,1956-05-07 0:00,1
230949,1,1934-09-06 0:00,1
116016,0,1942-08-10 0:00,1
200163,1,1944-12-05 0:00,1
266745,0,2009-11-19 0:00,1
135241,0,1996-03-12 0:00,1
365823,0,1928-11-30 0:00,1
367739,0,1982-09-06 0:00,1
78856,0,1935-01-13 0:00,1
251409,0,1962-10-03 0:00,1
292342,0,1985-06-01 0:00,1
292480,0,1937-06-01 0:00,1
65783,0,1956-09-01 0:00,1
148885,0,1994-11-08 0:00,1
40961,0,1973-05-31 0:00,1
298740,0,1953-09-12 0:00,1
324466,1,1988-11-17 0:00,1
62028,1,1941-08-02 0:00,1
1315,0,1968-02-05 0:00,1
247650,1,1958-05-20 0:00,1
239781,0,1953-03-30 0:00,1
149401,1,1941-11-25 0:00,1
358838,0,1959-12-23 0:00,1
245196,0,1967-08-24 0:00,1
368379,1,1977-02-24 0:00,0
337520,1,1968-11-14 0:00,1
361210,0,1965-05-05 0:00,1
27764,0,1938-06-05 0:00,1
140309,0,1965-03-23 0:00,1
187019,1,1932-11-26 0:00,1
84879,0,1939-03-13 0:00,1
112919,0,1953-11-04 0:00,1
350179,1,1991-01-28 0:00,1
49171,1,1957-05-18 0:00,1
5140,1,1946-05-08 0:00,1
1102,1,1970-03-14 0:00,1
301930,1,1987-12-23 0:00,1
128013,0,1952-09-14 0:00,1
287249,1,1994-06-07 0:00,1
336653,0,1949-08-12 0:00,1
193669,0,1956-02-01 0:00,1
290135,1,1967-09-08 0:00,1
283406,1,1966-02-23 0:00,1
302089,1,1957-08-02 0:00,1
302534,1,1953-03-21 0:00,1
211710,0,1966-01-13 0:00,1
366846,0,1935-02-23 0:00,1
244968,0,1942-12-25 0:00,1
186534,1,1945-09-27 0:00,1
254335,1,1970-01-29 0:00,1
86257,1,1955-07-16 0:00,1
260156,1,1964-07-22 0:00,1
4372,1,1952-09-19 0:00,1
242066,0,1962-12-04 0:00,1
49559,0,1954-09-17 0:00,1
254094,1,1938-09-25 0:00,1
244095,0,1941-11-05 0:00,1
178642,0,1975-01-24 0:00,1
363624,1,1963-07-31 0:00,1
68046,1,1947-03-23 0:00,1
147535,1,1965-01-29 0:00,1
65166,0,1911-11-25 0:00,1
149649,0,1936-02-21 0:00,1
39913,1,1971-09-13 0:00,1
342749,0,1937-03-30 0:00,1
340041,1,1957-06-10 0:00,1
44747,1,1977-05-15 0:00,1
296888,1,1966-08-06 0:00,1
37898,0,1967-04-28 0:00,1
206991,1,1937-01-25 0:00,1
186237,0,1973-03-29 0:00,1
309987,0,1973-09-17 0:00,1
97596,1,1950-05-26 0:00,1
314058,0,1964-12-07 0:00,1
160512,0,1957-12-24 0:00,1
243709,1,1957-04-25 0:00,1
97235,1,1959-08-10 0:00,1
50335,0,1974-07-12 0:00,1
46485,0,1935-11-14 0:00,1
330033,1,1935-03-25 0:00,1
39277,1,1948-09-27 0:00,1
265668,1,1955-05-04 0:00,1
254287,1,1956-01-15 0:00,1
341353,1,1980-09-07 0:00,1
56024,0,2005-07-03 0:00,1
363189,0,1929-03-05 0:00,1
196862,0,1998-05-16 0:00,1
233234,1,1944-01-23 0:00,1
266597,1,1960-07-24 0:00,1
284767,1,1928-10-15 0:00,1
204535,1,1940-11-28 0:00,1
120630,1,1958-05-15 0:00,1
123292,1,1948-12-13 0:00,1
41369,0,1968-03-18 0:00,1
193856,0,1937-05-01 0:00,1
326620,0,1952-05-31 0:00,1
220361,1,1915-10-23 0:00,1
127756,1,1946-08-26 0:00,1
309905,1,1979-12-25 0:00,1
146282,1,1994-04-07 0:00,1
232157,1,1929-07-13 0:00,1
191394,1,1938-04-18 0:00,1
330615,0,1969-05-03 0:00,1
359341,0,1964-06-08 0:00,1
215533,0,2009-03-31 0:00,1
71883,1,1975-08-22 0:00,1
15796,1,1937-07-05 0:00,1
102376,0,1976-02-20 0:00,1
143346,0,1965-06-25 0:00,1
112752,1,1973-05-29 0:00,1
106392,0,1974-09-02 0:00,1
84783,1,1949-10-22 0:00,1
136844,0,1959-09-08 0:00,1
94430,1,1981-08-31 0:00,1
362600,0,1949-03-16 0:00,1
262034,1,1968-02-16 0:00,0
207480,1,1974-01-08 0:00,1
86096,1,1963-06-14 0:00,1
12250,1,1936-02-24 0:00,1
370,1,1981-05-18 0:00,1
315039,1,1958-06-30 0:00,1
142811,0,1983-10-10 0:00,1
346271,0,1952-09-19 0:00,1
242026,0,1974-09-24 0:00,1
50739,0,1934-03-14 0:00,1
301312,1,1942-07-10 0:00,1
298253,0,1945-08-17 0:00,1
331695,0,1958-08-01 0:00,1
57010,0,1937-04-05 0:00,1
336824,0,1967-12-30 0:00,1
106470,0,1989-12-01 0:00,1
87925,0,1996-05-30 0:00,1
318403,1,1997-08-12 0:00,1
337868,0,1970-03-16 0:00,1
113740,1,1948-02-10 0:00,1
192480,1,1960-10-11 0:00,1
343860,0,1973-01-03 0:00,1
198561,1,1957-08-02 0:00,1
93245,1,1964-09-10 0:00,1
161348,0,1951-03-14 0:00,1
87770,0,1938-03-19 0:00,1
78169,1,1959-02-06 0:00,1
121468,0,1929-03-02 0:00,1
123591,0,1966-01-25 0:00,1
340387,0,1942-09-07 0:00,1
46886,0,1968-08-10 0:00,1
357270,0,1934-04-08 0:00,1
355099,1,1938-10-24 0:00,1
214568,0,1976-12-08 0:00,1
78969,0,1969-02-02 0:00,1
16876,1,1941-11-13 0:00,1
114611,0,2002-12-13 0:00,1
37207,0,1943-12-07 0:00,1
142989,0,1972-02-20 0:00,1
47854,0,1987-01-09 0:00,1
219029,0,1942-10-17 0:00,1
203205,1,1951-05-20 0:00,1
325566,1,1934-06-17 0:00,1
22242,0,1968-07-06 0:00,1
264536,1,1969-03-26 0:00,1
114178,1,1966-08-21 0:00,1
334063,1,1926-07-29 0:00,1
299256,0,1969-10-30 0:00,1
321333,0,1972-12-28 0:00,1
345276,1,1946-08-11 0:00,1
9722,0,1961-05-03 0:00,1
163904,1,1963-01-06 0:00,1
193691,0,1985-07-11 0:00,1
82167,0,1943-08-05 0:00,1
104636,1,2001-11-18 0:00,1
19844,1,1954-01-03 0:00,1
279155,1,2005-06-15 0:00,1
227503,1,1988-08-17 0:00,1
157800,0,1990-08-13 0:00,1
62806,0,1955-08-14 0:00,1
216026,0,1946-10-15 0:00,1
90975,0,1950-11-15 0:00,1
354415,0,1932-10-23 0:00,1
284881,0,1962-05-26 0:00,1
80385,0,1966-06-09 0:00,1
361976,0,1949-06-05 0:00,1
235617,0,1956-08-26 0:00,1
186919,1,1970-09-20 0:00,1
129169,1,1971-09-27 0:00,1
255904,0,1961-12-10 0:00,1
337357,0,1948-04-15 0:00,1
352944,0,1965-11-09 0:00,1
292846,1,1966-10-03 0:00,1
63629,1,1993-12-18 0:00,1
192847,1,1969-07-27 0:00,1
236574,1,1931-03-28 0:00,1
277878,0,1944-04-26 0:00,1
179160,0,1935-10-19 0:00,1
304424,1,2002-05-28 0:00,1
41676,0,1969-12-29 0:00,1
167912,1,2001-08-25 0:00,1
239051,1,1950-03-06 0:00,1
43598,0,1942-09-15 0:00,1
360638,0,1939-05-18 0:00,1
282380,0,1980-05-05 0:00,1
166486,0,1980-03-31 0:00,1
56696,0,1968-08-18 0:00,1
254332,1,1942-08-14 0:00,1
268132,1,1960-11-01 0:00,1
100425,1,2000-11-06 0:00,1
111073,1,1949-08-05 0:00,1
40744,0,1996-12-14 0:00,1
10871,0,1940-02-11 0:00,1
169101,1,1968-08-08 0:00,1
304397,1,1941-09-22 0:00,1
104049,0,1943-05-11 0:00,1
17455,1,1977-11-29 0:00,1
4882,1,1946-02-23 0:00,1
92580,1,1970-01-15 0:00,1
179599,1,1972-06-27 0:00,1
224911,0,1979-05-03 0:00,1
301973,0,1937-02-04 0:00,1
59495,1,1939-01-21 0:00,1
320541,1,1958-04-02 0:00,1
140332,1,1963-08-05 0:00,1
125379,0,2007-05-10 0:00,1
62476,0,1955-12-26 0:00,1
55784,1,2004-02-03 0:00,1
93950,1,1972-08-16 0:00,1
92929,0,1967-07-19 0:00,1
41604,1,1926-12-01 0:00,1
121067,1,1940-01-03 0:00,1
77599,0,1943-11-27 0:00,1
95332,1,1971-06-22 0:00,1
24385,0,1926-04-03 0:00,1
158599,1,1964-10-25 0:00,1
234498,0,1961-06-06 0:00,1
140597,0,1981-08-05 0:00,1
166547,1,1952-10-18 0:00,1
129501,1,1974-11-16 0:00,1
64979,0,1930-02-09 0:00,1
67002,1,1934-10-10 0:00,1
283547,1,1955-07-28 0:00,1
105072,0,1946-05-10 0:00,1
39142,0,1955-06-08 0:00,1
363163,1,2010-01-30 0:00,1
369147,0,1952-03-15 0:00,1
183871,0,1924-11-18 0:00,1
124483,0,1972-07-29 0:00,1
362060,0,1977-11-22 0:00,1
54272,1,1993-01-20 0:00,1
157574,1,1989-04-21 0:00,1
112468,0,1993-05-20 0:00,1
261520,0,1970-10-09 0:00,1
196783,1,1978-05-16 0:00,1
352344,0,1987-04-08 0:00,1
316865,1,1995-04-12 0:00,1
66341,0,1962-02-20 0:00,1
218481,0,1970-09-28 0:00,1
245512,0,1931-07-16 0:00,1
247583,1,1937-06-08 0:00,1
225602,0,1937-01-11 0:00,1
113470,0,1957-12-20 0:00,1
158550,0,1949-02-27 0:00,1
100583,1,1961-08-08 0:00,1
143764,1,1965-04-04 0:00,1
112416,0,1960-02-08 0:00,1
257274,0,1931-12-29 0:00,1
348054,0,1938-01-04 0:00,1
296549,1,1960-05-03 0:00,1
32058,1,1994-04-21 0:00,1
667,1,1939-03-28 0:00,1
192734,0,1935-06-30 0:00,1
265860,0,1964-04-07 0:00,1
71066,1,1938-05-24 0:00,1
71928,0,1967-01-25 0:00,1
22392,0,1961-01-24 0:00,1
371294,1,1989-12-28 0:00,1
255117,0,1938-09-20 0:00,1
192906,1,1985-11-27 0:00,1
242924,0,2004-07-15 0:00,1
87641,0,1978-12-19 0:00,1
246368,1,1973-02-10 0:00,1
293202,1,1952-05-03 0:00,1
324181,1,1983-06-22 0:00,1
179278,0,1965-06-09 0:00,1
264779,1,1932-06-27 0:00,1
193213,0,1977-02-18 0:00,1
353874,0,1941-05-11 0:00,1
109600,1,1956-09-12 0:00,1
239768,1,1962-04-22 0:00,1
84345,0,1963-03-03 0:00,1
278687,0,1962-03-20 0:00,1
220544,1,1931-01-29 0:00,1
112057,0,1972-08-27 0:00,1
164785,1,1959-09-18 0:00,1
56044,0,1934-06-23 0:00,1
331674,1,1962-11-17 0:00,1
143841,1,1958-11-29 0:00,1
18003,1,1965-11-12 0:00,1
253427,1,1957-11-18 0:00,1
93559,1,1925-11-27 0:00,1
66284,0,1952-09-30 0:00,1
124113,1,1974-05-18 0:00,1
70293,1,1981-07-22 0:00,1
246015,0,1945-08-02 0:00,1
231729,1,1963-02-19 0:00,1
218373,0,1934-12-23 0:00,1
357739,1,1969-01-21 0:00,1
74101,0,1965-12-03 0:00,1
353145,0,1946-11-27 0:00,1
74518,1,1948-02-15 0:00,1
78870,1,1930-10-17 0:00,1
303609,0,1984-09-17 0:00,1
202172,1,1941-06-04 0:00,1
138791,0,1933-05-01 0:00,1
315663,1,1927-06-23 0:00,1
187417,1,1974-03-04 0:00,1
172508,0,1945-06-13 0:00,1
157539,0,1969-04-27 0:00,1
25798,0,1936-02-12 0:00,1
5403,1,1960-04-04 0:00,1
366547,1,1954-05-17 0:00,1
309823,1,1980-03-06 0:00,1
181257,0,1939-03-22 0:00,1
188382,1,1941-09-19 0:00,1
16412,1,1956-07-01 0:00,1
240507,1,1947-10-31 0:00,1
346825,1,1991-02-01 0:00,1
256914,0,1969-02-08 0:00,1
61552,1,1978-07-11 0:00,1
165818,1,1939-03-19 0:00,1
80468,0,1995-04-06 0:00,1
182546,1,1950-08-24 0:00,1
211663,0,1940-01-10 0:00,1
103034,0,1980-08-03 0:00,0
272946,0,1933-11-28 0:00,1
202856,0,1952-08-26 0:00,1
152811,1,1962-12-19 0:00,1
20423,0,1979-12-18 0:00,1
146003,1,1949-11-01 0:00,1
279848,0,1965-04-02 0:00,1
60515,0,2000-10-14 0:00,1
322248,0,1998-06-28 0:00,1
227237,0,1976-11-02 0:00,1
133763,0,1942-08-21 0:00,1
115177,0,1966-08-16 0:00,1
279113,0,1936-01-13 0:00,1
9246,0,1977-05-01 0:00,1
185783,0,1972-03-11 0:00,1
89633,0,1962-01-09 0:00,1
7375,1,1966-10-16 0:00,1
187368,0,1969-12-20 0:00,1
97539,1,1935-11-01 0:00,1
129719,0,1968-10-12 0:00,0
138421,0,1993-01-11 0:00,1
341137,0,1939-05-16 0:00,1
141329,1,1951-04-21 0:00,1
77014,1,1943-06-03 0:00,1
155541,1,1963-05-05 0:00,1
238035,0,1952-12-30 0:00,1
57272,1,1941-12-02 0:00,1
11056,0,1946-10-20 0:00,1
203066,0,1982-06-07 0:00,1
51674,0,1951-10-26 0:00,1
130417,1,1996-02-25 0:00,1
229859,1,1935-06-30 0:00,0
196968,0,1971-03-08 0:00,1
312084,0,1987-10-09 0:00,1
348209,0,1954-12-20 0:00,1
302255,1,1964-05-31 0:00,1
297128,0,1961-05-25 0:00,1
111876,1,1935-04-10 0:00,1
348325,0,1961-01-18 0:00,1
176379,1,1966-06-30 0:00,1
220597,1,1952-07-12 0:00,1
13541,1,1961-09-13 0:00,1
345383,0,1959-03-31 0:00,1
344314,1,1942-06-27 0:00,1
110156,1,1948-03-14 0:00,1
294994,1,1988-07-25 0:00,1
55377,1,1952-09-15 0:00,1
93851,1,1937-02-13 0:00,1
195834,1,1933-09-04 0:00,1
67240,0,1972-03-09 0:00,1
169746,0,1969-12-29 0:00,1
143634,1,2002-02-03 0:00,1
190381,0,1948-10-19 0:00,1
59223,1,1979-05-21 0:00,1
320451,0,1922-11-30 0:00,1
118876,0,1931-04-25 0:00,1
121964,1,1969-03-26 0:00,1
283924,1,1939-07-18 0:00,1
121378,0,1969-04-14 0:00,1
97223,1,1950-03-01 0:00,1
262093,1,1933-09-03 0:00,1
132836,1,1960-04-10 0:00,1
223862,1,1940-03-27 0:00,1
105842,0,1985-11-28 0:00,1
135489,1,1987-02-06 0:00,1
90483,1,1961-12-29 0:00,1
306423,1,1936-07-17 0:00,1
364021,0,1973-06-18 0:00,1
120609,0,1965-02-24 0:00,0
292492,1,1965-08-05 0:00,1
280762,0,1956-05-30 0:00,1
179839,0,1961-04-02 0:00,1
52786,1,1950-08-24 0:00,1
40151,0,1973-09-22 0:00,1
49773,1,1969-06-07 0:00,1
300990,0,1953-10-29 0:00,1
229942,1,1963-10-16 0:00,1
333214,1,1955-08-26 0:00,1
109326,1,1985-12-18 0:00,1
362640,0,1939-08-13 0:00,1
122206,1,1977-08-03 0:00,0
7555,1,1951-10-10 0:00,1
150011,1,1937-07-04 0:00,1
80579,0,1942-03-02 0:00,1
53109,1,1970-03-19 0:00,1
359654,1,1969-01-21 0:00,1
304364,0,1965-02-20 0:00,1
142009,0,1960-07-05 0:00,1
58517,0,1958-10-01 0:00,1
211290,1,1951-11-21 0:00,1
655,1,1981-10-31 0:00,1
43592,0,1975-03-27 0:00,1
5486,1,1958-10-31 0:00,1
226208,1,1943-05-10 0:00,1
85324,0,1996-07-22 0:00,1
303629,1,2005-04-06 0:00,1
144706,1,1975-06-23 0:00,1
349543,1,1969-08-06 0:00,1
124135,1,1981-12-04 0:00,1
318146,0,1962-02-17 0:00,1
193165,1,1952-11-08 0:00,1
284783,1,1955-02-01 0:00,1
172636,0,1947-10-01 0:00,1
114393,0,1934-08-24 0:00,1
181939,1,1919-04-28 0:00,1
359708,0,1960-12-28 0:00,1
67258,0,1960-05-19 0:00,1
145479,1,1953-02-01 0:00,1
363092,0,1952-11-08 0:00,1
80337,0,1951-04-12 0:00,1
41418,1,1964-05-29 0:00,1
302695,1,1997-09-03 0:00,1
369879,1,1937-08-22 0:00,1
362548,1,1930-10-28 0:00,1
317990,1,1995-06-18 0:00,1
185636,1,1967-06-14 0:00,1
81607,0,1955-04-30 0:00,1
335074,0,1942-05-31 0:00,1
170952,0,1970-11-17 0:00,1
286307,1,1980-10-16 0:00,1
308748,1,1935-11-16 0:00,1
102184,0,1974-10-18 0:00,1
294819,1,1958-10-16 0:00,1
357574,0,1956-02-06 0:00,1
354232,0,1928-06-30 0:00,1
97166,1,1941-06-12 0:00,1
62814,0,1960-12-17 0:00,1
278131,1,1991-12-22 0:00,1
218800,0,1967-08-20 0:00,1
229263,1,1946-08-21 0:00,1
113741,1,1964-09-07 0:00,1
60650,1,1967-07-15 0:00,1
218921,1,2008-06-06 0:00,1
215362,0,1942-09-23 0:00,1
350058,1,1976-04-08 0:00,1
